source_center,destination_center,median_delay,trip_count,median_actual_time,median_osrm_time,median_distance
IND160002AAC,IND143001AAA,1.85,121,219.0,110.0,132.71197463680494
IND160002AAC,IND144001AAB,2.0,90,147.5,70.0,88.46670997190185
IND160002AAC,IND147001AAB,2.1783216783216783,6,55.5,28.0,27.32205133731626
IND160002AAC,IND147001AAD,1.9166666666666665,14,50.0,26.5,27.563987796131237
IND160002AAC,IND147101AAA,2.1904761904761907,27,98.0,42.0,44.67061129209852
IND160002AAC,IND147105AAA,1.7655677655677655,12,130.0,53.5,56.29170870171811
IND160002AAC,IND151001AAA,1.5333333333333334,113,160.0,99.0,110.07284959891938
IND160002AAC,IND160003AAA,1.5625,4,53.0,23.5,23.229762096494042
IND160002AAC,IND160055AAA,1.0454545454545454,60,33.5,29.0,21.688361465130484
IND160002AAC,IND160102AAC,1.625,96,46.0,25.5,23.578852552602104
IND160002AAC,IND173212AAA,1.608695652173913,55,150.0,63.0,44.746691915210185
IND160002AAC,IND174001AAA,1.4691666666666667,76,220.0,92.0,66.32303214026973
IND160002AAC,IND174103AAA,1.2666666666666666,3,70.0,51.0,45.142669296287536
IND160002AAC,IND174307AAA,1.2129032258064516,98,184.0,126.0,89.35458375518921
IND160002AAC,IND176041AAA,1.164983164983165,12,219.5,144.0,78.37236547272418
IND160002AAC,IND181152AAA,1.4583333333333333,29,363.0,199.0,176.62341042972565
IND160002AAC,IND184104AAA,1.5,72,296.0,154.0,143.73683422157973
IND160002AAC,IND421302AAG,1.6842105263157894,59,1293.0,605.0,661.0410934771464
IND160002AAC,IND562132AAA,1.5,81,1588.0,941.0,1056.533019084449
IND160003AAA,IND160002AAC,2.611111111111111,4,39.0,26.5,22.77839736004347
IND160055AAA,IND160002AAC,1.0,75,30.0,34.0,27.07119959060623
IND160102AAC,IND160002AAC,1.6666666666666667,111,41.0,24.0,19.230256285928807
IND160102AAD,IND160002AAC,1.8333333333333333,39,34.0,29.0,27.26929131382142
IND160102AAD,IND160002AAD,1.5166666666666666,12,41.5,26.5,23.13935430661533
IND173025AAA,IND160002AAC,2.1634408602150534,44,135.0,60.5,55.83691735652458
IND173212AAA,IND134102AAA,3.8484848484848486,2,127.0,33.0,19.27697598636071
IND173212AAA,IND160002AAC,2.0105263157894737,1,191.0,95.0,65.83867678035274
IND173212AAA,IND173220AAA,3.3076923076923075,5,86.0,28.0,15.469118901441073
IND173212AAA,IND174103AAA,3.9,2,138.0,43.0,25.180898624729917
IND173220AAA,IND173212AAA,3.53125,1,113.0,32.0,17.20412376960745
IND173220AAA,IND174103AAA,2.628571428571429,2,49.0,18.0,17.702536055220563
IND174001AAA,IND175018AAA,2.5185185185185186,15,68.0,26.0,21.49808913420985
IND174021AAA,IND176048AAA,2.086666666666667,12,55.5,26.5,18.777498069767205
IND174101AAB,IND134102AAA,2.6125,2,49.0,18.5,25.5084184249744
IND174101AAB,IND160002AAC,3.0852272727272725,42,139.5,53.5,45.44193248161588
IND174103AAA,IND160002AAC,2.1921739130434785,18,128.5,50.5,44.323974152899524
IND174307AAA,IND176041AAA,1.0769230769230769,17,57.0,54.0,18.81135948965838
IND175001AAA,IND175101AAA,1.4201977401129944,34,95.5,58.5,28.0875535490731
IND175015AAA,IND174001AAA,2.0,49,889.0,130.0,66.5237165374955
IND175018AAA,IND175001AAA,2.9333333333333336,16,43.5,15.0,18.494131791888954
IND175101AAA,IND160002AAC,1.7233400402414487,32,235.0,131.5,99.29548167299073
IND176048AAA,IND175015AAA,1.951219512195122,31,166.0,92.0,43.37067423071669
IND176061AAA,IND160002AAC,1.4194444444444443,18,171.0,119.0,110.32932399432066
IND176110AAB,IND177033AAA,2.1,9,63.0,30.0,15.799837876360698
IND176201AAA,IND176303AAA,1.4830357142857142,18,109.0,73.0,25.832347380275273
IND176215AAA,IND176061AAA,1.8898550724637682,4,85.0,46.0,22.15071985733522
IND176303AAA,IND176310AAA,1.335704291044776,10,90.0,69.0,16.683377389108138
IND176310AAA,IND145001AAA,1.2,39,126.0,114.0,44.34208509521512
IND177001AAA,IND176110AAB,1.809523809523809,7,38.0,22.0,15.773136808358268
IND177033AAA,IND160002AAC,1.75,142,230.5,118.5,110.07139393326274
IND177101AAA,IND176001AAA,1.416239316239316,4,94.0,53.0,26.757763709259837
IND177101AAA,IND176001AAB,1.1170940170940171,2,65.5,52.0,26.36476279362323
IND177203AAA,IND177101AAA,1.5135135135135136,3,56.0,37.0,21.839965940193597
IND181152AAA,IND184121AAA,1.4722222222222223,10,38.5,27.5,23.164948419395216
IND181152AAB,IND160002AAC,1.5989974937343359,14,260.0,154.0,166.46234697163496
IND181152AAB,IND181201AAB,2.4545454545454546,21,52.0,20.0,18.314958751299297
IND181152AAB,IND184121AAA,1.8958333333333335,8,42.5,27.5,24.046816303877552
IND181201AAB,IND181152AAB,3.0,24,98.5,18.0,18.22576909325902
IND184104AAA,IND160002AAC,1.5151515151515151,47,235.0,145.0,154.56585114888443
IND184104AAA,IND181152AAA,1.4358974358974357,10,83.0,50.0,45.59410544811034
IND184104AAA,IND181152AAB,1.38,6,74.5,49.5,44.98870197068065
IND184104AAA,IND184121AAA,1.2857142857142856,6,39.5,30.0,31.91957343029315
IND184121AAA,IND160002AAC,1.5555555555555556,65,244.0,145.0,154.51760768528092
IND184121AAA,IND181152AAA,1.4871794871794872,2,39.0,29.0,25.336946046057335
IND184121AAA,IND181152AAB,1.2916666666666667,2,37.5,27.5,23.71245250009585
IND184121AAA,IND184104AAA,1.212797619047619,6,33.5,29.5,31.23470882030289
IND201001AAA,IND201007AAA,3.076923076923077,5,40.0,13.0,9.043658089422912
IND201001AAC,IND000000ACB,1.1071428571428572,9,74.0,59.0,46.13800190475094
IND201001AAC,IND110037AAM,1.3083333333333333,8,41.0,33.0,22.74137551399655
IND201005AAA,IND201007AAA,3.2857142857142856,1,46.0,14.0,9.336182602488377
IND201007AAA,IND201001AAA,1.4455128205128205,4,18.0,12.5,9.144900936492316
IND201007AAA,IND201005AAA,2.076923076923077,3,27.0,13.0,9.266176966490445
IND201007AAA,IND201007AAB,5.5476190476190474,2,82.0,16.5,10.24591307860696
IND201007AAA,IND245101AAA,1.9,10,71.0,30.0,27.405927133448348
IND201007AAA,IND245304AAA,1.75,44,60.5,25.5,23.151404757810084
IND201007AAB,IND110044AAB,1.370879120879121,30,43.5,28.5,19.338218186518034
IND201007AAB,IND201007AAA,4.035714285714286,2,56.5,14.0,9.889767717039433
IND201007AAB,IND201301AAF,2.933333333333333,5,44.0,16.0,9.255450921721147
IND201204AAA,IND250002AAA,1.6428571428571428,6,34.5,21.0,19.14001586138386
IND201301AAD,IND110037AAM,6.115384615384615,6,117.0,28.5,20.27076181124974
IND201301AAF,IND201301AAL,1.3928571428571428,2,26.0,19.0,13.667515744626968
IND201301AAF,IND201304AAA,1.6666666666666667,13,28.0,16.0,9.328993337436415
IND201301AAF,IND203205AAA,1.5894736842105264,38,70.0,43.0,29.806900610777653
IND201301AAL,IND201301AAF,1.712820512820513,24,38.5,24.0,17.106222592627553
IND201301AAL,IND201307AAA,1.2678571428571428,10,21.5,16.5,12.51387860953873
IND201301AAM,IND000000ACB,1.6666666666666667,207,74.0,40.0,39.34616559048905
IND201304AAA,IND201301AAF,2.1538461538461537,21,29.0,13.0,9.125477764748185
IND201306AAA,IND201301AAF,2.1923076923076925,16,49.5,16.5,11.20708194488001
IND201306AAA,IND201304AAA,2.1333333333333333,1,32.0,15.0,10.677769234680444
IND201307AAA,IND201301AAL,1.207142857142857,58,22.0,16.5,13.123631389090253
IND202001AAB,IND110037AAM,2.032608695652174,6,186.0,91.5,77.62504079701094
IND202001AAB,IND205001AAB,2.588235294117647,47,133.0,64.0,70.35647991187078
IND202001AAB,IND207123AAA,0.8787499999999999,6,76.0,51.5,44.42655953712949
IND202001AAC,IND204215AAA,2.6190476190476195,16,53.0,17.5,24.227460344312103
IND203001AAA,IND203131AAA,3.615384615384616,5,45.0,12.0,16.7645713476996
IND203131AAA,IND203135AAA,1.5192592592592593,32,44.0,32.5,27.525198493716047
IND203135AAA,IND203390AAA,1.3958333333333333,16,121.5,77.5,56.08144183241963
IND203135AAA,IND203396AAB,1.52,36,80.0,52.0,45.06041018491283
IND203390AAA,IND201301AAF,1.986842105263158,98,206.5,70.0,66.93188151567884
IND203396AAB,IND203390AAA,1.3702107279693487,30,48.0,38.0,25.878250207082505
IND204101AAA,IND202001AAB,2.708074534161491,4,63.0,26.0,28.189453822845998
IND204215AAA,IND207001AAA,2.875,24,56.0,16.5,23.070349613605966
IND205001AAB,IND110037AAM,1.9444444444444444,11,272.0,119.0,135.50820464024122
IND205001AAB,IND205135AAA,2.15,19,67.0,26.0,27.934151288224847
IND205001AAB,IND209625AAA,2.7,3,116.0,45.0,44.592840100949296
IND205001AAB,IND209721AAB,2.25,30,77.5,35.5,44.43402686827382
IND205001AAB,IND283203AAA,4.689655172413793,1,272.0,58.0,58.19049605600304
IND205135AAA,IND283203AAA,2.117647058823529,15,38.0,18.0,18.92512376597932
IND206001AAA,IND000000ACB,1.375,242,238.0,169.0,154.57781864134438
IND206122AAA,IND206001AAA,1.4375,56,51.0,33.0,45.00851359924619
IND207001AAA,IND207302AAA,1.0526315789473684,23,45.0,40.0,27.264284116978644
IND207123AAA,IND202001AAB,8.098039215686274,1,413.0,51.0,57.543996238197
IND207247AAB,IND205001AAB,2.3,20,95.0,46.5,28.99486110987543
IND207302AAA,IND202001AAB,2.5,21,77.0,42.0,36.55577917752683
IND208006AAA,IND209304AAA,1.8571428571428568,9,173.0,24.0,18.36243187839353
IND208012AAA,IND209304AAA,35.0,33,465.0,15.0,16.020357429474007
IND208017AAA,IND209304AAA,8.411764705882353,13,134.0,12.0,12.022575373454078
IND208019AAA,IND209304AAA,3.2222222222222223,13,126.0,16.0,12.148891129056052
IND209101AAA,IND209111AAA,0.9928571428571429,26,33.0,32.0,22.475417833592054
IND209111AAA,IND285001AAD,2.0,54,63.5,34.0,44.26375185422364
IND209206AAB,IND210301AAA,2.333333333333333,42,28.5,13.0,18.745659229999518
IND209304AAA,IND000000ACB,1.6,627,365.0,198.0,220.04356271983764
IND209304AAA,IND110037AAM,1.625,91,509.0,209.0,220.6026837762868
IND209304AAA,IND206122AAA,1.4444444444444444,58,53.0,36.5,45.135329634627695
IND209304AAA,IND208006AAA,2.0,37,52.0,23.0,18.175406768773676
IND209304AAA,IND208012AAA,2.0,42,27.5,14.0,13.21509128035872
IND209304AAA,IND208019AAA,3.4833333333333334,36,77.5,15.0,11.219957764160089
IND209304AAA,IND209101AAA,3.0,17,52.0,14.0,19.741328825373618
IND209304AAA,IND209206AAB,1.5,61,24.0,14.0,19.639803374715346
IND209304AAA,IND209801AAA,2.0,85,49.0,25.0,27.1930283091119
IND209304AAA,IND211002AAB,1.3125,189,147.0,82.0,111.1558033958882
IND209304AAA,IND212601AAA,1.475,64,86.5,44.0,56.06524341215713
IND209304AAA,IND221313AAA,1.7095652173913043,84,273.0,124.0,165.66712156978915
IND209304AAA,IND282001AAA,1.9375,99,253.0,103.0,133.2201716843083
IND209625AAA,IND241124AAB,1.4827586206896552,24,76.5,63.5,43.55286440779584
IND209721AAB,IND209625AAA,1.3333333333333333,19,39.0,28.0,23.67713679839565
IND209801AAA,IND209304AAA,1.8571428571428568,21,77.0,23.0,27.02987567515139
IND210001AAA,IND210427AAA,3.9,30,120.5,33.0,44.71891564300955
IND210427AAA,IND209304AAA,2.909090909090909,49,278.0,87.0,88.29187586241038
IND210431AAA,IND209304AAA,2.4285714285714284,25,139.0,50.0,66.67666308950447
IND210501AAB,IND209304AAA,2.4,141,113.0,55.0,45.369225440932816
IND211002AAB,IND209304AAA,1.6055555555555556,144,155.0,102.0,110.76140319608083
IND211002AAB,IND211011AAA,4.428571428571429,13,31.0,7.0,9.303906133669678
IND211002AAB,IND211013AAA,5.309523809523809,14,67.0,11.5,13.706814531995116
IND211002AAB,IND485001AAC,2.359210526315789,78,173.0,69.5,77.60208634734003
IND211008AAA,IND211002AAB,4.166666666666667,18,121.0,14.5,18.12336127059622
IND211010AAB,IND211002AAB,4.0,1,24.0,6.0,9.269792028954695
IND211011AAA,IND212501AAA,3.9,38,66.0,20.0,18.11658988479151
IND212402AAA,IND211002AAB,4.285714285714286,65,1003.0,20.0,27.42914315045489
IND212501AAA,IND212402AAA,1.725,36,33.5,21.0,18.651091642664177
IND212601AAA,IND210001AAA,2.294117647058824,63,93.0,36.0,45.88787778984677
IND221010AAB,IND222001AAA,2.625,3,94.0,33.0,45.27066422221901
IND221010AAB,IND232101AAB,1.3,2,24.5,15.5,14.438832627409905
IND221010AAB,IND233001AAA,9.084415584415584,8,425.5,43.5,55.040670216699596
IND221303AAA,IND231001AAA,1.625,3,39.0,23.0,19.25788273218031
IND221313AAA,IND211002AAB,3.0596491228070177,36,233.0,58.5,80.7048769837276
IND221313AAA,IND221010AAA,5.0,3,45.0,8.0,9.06552967465363
IND221313AAA,IND221401AAA,16.714285714285715,1,585.0,35.0,32.61558443663675
IND221313AAA,IND222136AAA,15.11875,2,386.5,28.0,30.396131640208925
IND221313AAA,IND232101AAB,2.2,9,51.0,19.0,18.198489998289084
IND221313AAA,IND276128AAA,2.7142857142857144,9,150.0,70.0,66.02643220364521
IND221401AAA,IND221303AAA,2.71875,2,43.5,16.0,16.869753243580973
IND221706AAA,IND273014AAB,2.533333333333333,56,191.5,53.0,66.73471064277163
IND222001AAA,IND222136AAA,2.9166666666666665,1,35.0,12.0,16.184346469885305
IND222125AAB,IND222001AAA,2.65625,2,47.5,17.0,23.646727299986786
IND223101AAB,IND222125AAB,1.826086956521739,13,48.0,26.0,26.894896996041563
IND224001AAA,IND224141AAB,3.145833333333333,46,61.0,16.0,22.23235254313777
IND224141AAB,IND224122AAA,3.125,49,40.0,15.0,19.008159486679503
IND226004AAA,IND226016AAA,3.0,11,55.0,17.0,15.181502935799651
IND226004AAA,IND226024AAA,2.7916666666666665,2,33.0,12.5,11.25308088360054
IND231205AAA,IND231216AAA,3.3,3,66.0,21.0,17.208239611948745
IND231208AAA,IND231217AAA,1.8070652173913042,6,42.5,23.5,19.206997451244696
IND231217AAA,IND231225AAB,2.424603174603175,14,50.5,22.5,25.52221982317087
IND231225AAB,IND486886AAA,1.6296296296296295,7,44.0,27.0,19.344686362931288
IND232101AAB,IND232104AAB,2.0,13,28.0,10.0,12.420686337349016
IND232104AAB,IND221010AAB,1.7333333333333334,4,57.5,24.0,22.890275326963774
IND232104AAB,IND232327AAA,1.4444444444444444,7,103.0,63.0,36.010899540006655
IND232104AAB,IND233221AAC,2.710526315789474,8,71.0,60.5,22.811448803894002
IND233001AAA,IND275101AAA,3.3918269230769234,6,72.5,22.5,31.206715961228774
IND233001AAA,IND275503AAA,3.5,3,110.0,32.0,44.40653785713031
IND241124AAB,IND242001AAA,2.1856617647058822,4,36.0,16.5,21.54319936003089
IND242001AAA,IND242307AAB,6.230769230769231,1,81.0,13.0,18.796416321533226
IND242221AAA,IND207247AAB,2.3225806451612905,15,125.0,54.0,44.25568473358126
IND242307AAB,IND207247AAB,1.877463054187192,20,190.0,84.0,55.62528479872988
IND242307AAB,IND242221AAA,1.4210526315789473,10,47.0,33.5,26.516862460754083
IND243001AAA,IND243503AAB,1.9375,25,56.0,26.0,24.126049571407155
IND243001AAA,IND244901AAB,1.5909090909090908,6,74.5,34.5,45.59439654310867
IND243002AAA,IND243503AAB,1.8078431372549018,2,45.5,22.0,23.917726545097935
IND243201AAA,IND262001AAA,1.8,13,67.0,33.0,27.93252743704756
IND243301AAB,IND244901AAB,1.3033088235294117,30,83.5,68.0,44.41390371757967
IND243301AAB,IND244901AAC,1.2523809523809524,6,87.0,69.5,45.361592678661125
IND243503AAB,IND244901AAB,2.0625,41,102.0,54.0,66.36787042466555
IND244001AAA,IND263153AAB,1.8387096774193548,64,135.0,77.0,60.01790686085576
IND244221AAA,IND131028AAB,1.5,125,153.0,80.0,88.15679333584906
IND244235AAA,IND244901AAB,1.3944444444444444,80,74.0,95.0,56.67243512889792
IND244301AAA,IND244412AAA,1.6666666666666667,21,48.0,29.0,23.637496964320675
IND244412AAA,IND243301AAB,0.9502347417840376,20,50.5,80.0,31.72950985689259
IND244412AAA,IND244901AAB,1.18489110707804,8,74.0,67.5,43.730952392935244
IND244501AAA,IND244601AAB,0.9016129032258065,16,56.5,51.0,25.0419605087708
IND244601AAB,IND244901AAB,1.0,23,87.0,80.0,44.88400873821374
IND244713AAA,IND244715AAA,3.0735294117647056,2,42.0,35.0,23.164013575974565
IND244713AAA,IND263401AAA,2.0217391304347827,16,45.5,22.0,19.16050293790928
IND244715AAA,IND244713AAA,1.0441176470588234,32,35.0,38.0,24.156547073472566
IND244715AAA,IND263401AAA,1.2999999999999998,2,80.0,58.0,24.64457987543595
IND244901AAB,IND243002AAA,1.825814536340852,48,63.0,37.0,44.57882442199906
IND244901AAB,IND243201AAA,1.9742547425474255,4,157.5,59.0,33.98868234997752
IND244901AAB,IND243503AAB,3.6375,4,276.0,46.5,55.52150603971337
IND244901AAB,IND244221AAA,1.3230769230769233,60,69.0,44.0,44.734454940816455
IND244901AAB,IND244301AAA,1.25,30,73.0,98.5,44.88154923781673
IND244901AAB,IND244921AAB,1.8333333333333333,15,48.0,22.0,18.53352299225752
IND244901AAB,IND246725AAB,1.35,56,100.5,62.5,55.88746003791336
IND244901AAC,IND244921AAB,1.5,3,36.0,22.0,18.25376522394736
IND244921AAB,IND243201AAA,1.228885135135135,6,67.5,37.0,19.360549121402368
IND244921AAB,IND262001AAA,1.2222222222222223,7,103.0,47.0,36.5118346712651
IND245101AAA,IND201007AAA,2.4642857142857144,10,85.5,32.0,27.053943009271244
IND245101AAA,IND245304AAA,2.3842105263157896,30,40.0,15.0,11.345702452862742
IND245304AAA,IND201007AAA,2.593406593406594,52,75.5,29.0,22.853064141020546
IND245304AAA,IND245101AAA,1.8461538461538465,27,22.0,13.0,10.228450296956686
IND246001AAA,IND249201AAA,1.3064516129032258,9,197.0,159.0,44.17753887515377
IND246149AAA,IND249407AAA,2.713333333333333,30,132.0,42.5,33.09820213468073
IND246174AAA,IND246444AAB,1.2022727272727272,32,79.5,70.0,30.088351685852274
IND246424AAA,IND246174AAA,1.2970588235294118,42,127.5,107.0,44.52163382668291
IND246444AAB,IND246424AAA,1.4090909090909092,15,60.0,42.0,17.409267900346382
IND246701AAA,IND246763AAA,1.8640350877192982,24,43.0,22.5,27.47491198320686
IND246725AAB,IND246701AAA,1.4907407407407407,20,42.0,30.5,25.513477201191762
IND246761AAA,IND244501AAA,0.8896276595744681,20,38.0,97.5,28.28568172124843
IND246761AAA,IND244601AAB,1.2607142857142857,2,44.5,38.0,29.15172481347664
IND246761AAA,IND244901AAB,1.3844444444444444,4,110.0,103.0,55.57499775262132
IND246763AAA,IND244901AAB,1.57085020242915,18,139.0,124.0,78.6301541703738
IND246763AAA,IND246761AAA,2.4092105263157895,22,66.5,26.0,29.683628678915554
IND247554AAA,IND248001AAA,1.5263157894736843,48,120.5,116.0,55.55528876590499
IND247554AAA,IND248001AAD,1.5357142857142856,8,143.0,116.0,55.22474190539704
IND247667AAA,IND249407AAA,1.9285714285714284,28,62.5,32.0,24.089322720212884
IND247667AAB,IND249407AAA,2.4642857142857144,4,88.0,32.0,24.280323639722923
IND247776AAA,IND251309AAB,1.7777777777777777,9,32.0,18.0,22.21743251847232
IND248001AAA,IND131028AAB,1.7241379310344829,97,254.0,126.0,110.06586250333297
IND248001AAD,IND131028AAB,1.7312834224598932,128,243.5,103.0,90.86856102407211
IND248122AAB,IND248001AAA,2.210526315789474,15,74.0,38.0,17.82625010036936
IND248197AAA,IND248122AAB,2.059958071278826,20,105.5,45.0,22.285063142261507
IND249201AAA,IND246174AAA,1.6513800683927697,12,221.5,144.5,44.39147993381481
IND249201AAA,IND249407AAA,7.88,17,197.0,27.0,20.07208687296368
IND249407AAA,IND131028AAB,2.080562659846547,116,303.5,98.0,88.47005578402288
IND249407AAA,IND246149AAA,2.1838803088803087,34,112.0,55.0,40.300059063100505
IND249407AAA,IND249201AAA,1.8397435897435899,18,48.0,26.0,19.0823816288866
IND250002AAA,IND131028AAB,1.930952380952381,14,110.0,50.0,44.34244017379709
IND250221AAA,IND251201AAA,3.125,1,50.0,16.0,18.53160974213866
IND250611AAA,IND247776AAA,2.0,22,50.0,26.5,30.118609447213476
IND251001AAA,IND247554AAA,1.696969696969697,22,38.5,22.5,22.987531682322874
IND251201AAA,IND131028AAB,2.4342751842751844,4,369.0,73.5,56.36512783281886
IND251201AAA,IND250002AAA,1.9464285714285714,2,65.5,34.5,30.156701834350653
IND251309AAB,IND131028AAB,1.7777777777777777,30,115.0,55.5,44.817886696891556
IND261001AAA,IND262701AAA,1.8214285714285716,59,91.0,45.0,43.95767697124302
IND261201AAB,IND261001AAA,1.6055555555555556,38,52.5,26.5,29.346155145739196
IND262001AAA,IND244901AAB,1.4666666666666666,7,62.0,47.0,58.41899666288106
IND262001AAA,IND262122AAB,1.3157894736842106,19,48.0,32.0,27.3877812903559
IND262122AAB,IND244901AAB,2.4285714285714284,39,162.0,70.0,63.24680591207115
IND262405AAA,IND263153AAB,2.75,3,90.0,41.0,30.893265181847752
IND262501AAA,IND263153AAB,1.305023923444976,40,219.5,151.0,66.33063683613435
IND262701AAA,IND262802AAA,2.299107142857143,40,44.0,21.0,28.832906131245753
IND262802AAA,IND262723AAB,2.2972972972972974,63,144.0,56.0,44.83797833694236
IND263002AAA,IND263645AAA,1.275252525252525,26,87.0,72.5,26.79604428714692
IND263139AAA,IND263153AAB,1.2972222222222223,12,51.5,38.0,25.462007560656698
IND263153AAB,IND131028AAB,1.7,187,246.0,118.0,132.9486651292675
IND263153AAB,IND244713AAA,5.125,3,156.0,45.0,44.61860839931299
IND263153AAB,IND244715AAA,1.8380952380952378,48,120.0,78.0,44.5069655188664
IND263153AAB,IND263002AAA,1.36,37,122.0,97.0,44.484278635543625
IND263153AAB,IND263139AAA,1.8839285714285714,14,63.5,36.5,24.699296309931945
IND263153AAB,IND263401AAA,2.7061688311688314,2,82.0,33.5,28.10299096963078
IND263153AAB,IND263645AAA,1.2118226600985222,4,154.5,129.0,55.25073091588749
IND263401AAA,IND244713AAA,2.409090909090909,1,53.0,22.0,19.24518229605243
IND263401AAA,IND263153AAB,1.7596153846153846,30,66.0,33.0,28.566624196959843
IND263601AAA,IND262501AAA,1.7211538461538463,30,197.0,93.0,44.47629368416947
IND263601AAA,IND263153AAB,1.393939393939394,4,170.5,125.0,55.491720223742774
IND263601AAA,IND263645AAA,1.8452380952380953,2,95.0,47.0,22.471065542761277
IND263645AAA,IND262501AAA,2.043181818181818,4,244.0,118.0,56.04322061189903
IND263645AAA,IND263601AAA,2.0392156862745097,15,100.0,50.0,22.21413253993048
IND271001AAA,IND271201AAA,2.7777777777777777,25,52.0,22.0,27.61041167343507
IND271001AAA,IND271210AAA,2.0,7,104.0,29.0,37.49763331129676
IND271201AAA,IND271210AAA,2.142857142857143,18,27.5,14.5,19.05754574369498
IND271210AAA,IND271001AAA,2.75,69,94.0,27.0,36.15226273011526
IND272001AAA,IND272175AAA,1.5625,4,32.5,19.5,27.069550240806777
IND272001AAA,IND273014AAB,2.083333333333333,15,88.0,74.0,44.45923174893618
IND272155AAA,IND272001AAA,1.2916666666666667,5,31.0,24.0,24.88291032166468
IND272207AAB,IND272153AAC,2.888888888888889,7,46.0,15.0,18.08465954525895
IND273014AAB,IND209304AAA,1.894736842105263,45,382.0,150.0,178.28659629942902
IND273014AAB,IND273155AAA,1.8333333333333333,21,45.0,21.0,27.17563991538405
IND273014AAB,IND273304AAA,1.4083333333333332,18,113.0,48.0,45.18027229852376
IND273014AAB,IND274001AAA,2.378654970760234,48,93.5,37.0,44.20911930168249
