source_center,destination_center,route_type,time_of_day,median_delay,trip_count
IND602024AAA,IND600116AAB,Carting,Morning,1.8214285714285712,6
IND602024AAA,IND602001AAA,Carting,Night,2.708333333333333,18
IND603001AAA,IND603301AAA,Carting,Night,1.1428571428571428,49
IND603102AAA,IND600056AAB,FTL,Night,1.88,35
IND603203AAA,IND600044AAD,Carting,Night,2.425,12
IND603203AAA,IND600044AAD,Carting,Morning,2.512987012987013,14
IND603203AAA,IND600048AAA,Carting,Morning,1.6666666666666667,1
IND603301AAA,IND600044AAD,Carting,Night,1.6666666666666667,112
IND604303AAA,IND603102AAA,FTL,Night,1.9859943977591037,8
IND605010AAB,IND600056AAB,FTL,Night,1.7387914230019494,18
IND605010AAB,IND604303AAA,FTL,Night,1.0634920634920635,8
IND605010AAB,IND607001AAA,FTL,Night,1.7413793103448276,12
IND605601AAA,IND600056AAB,FTL,Afternoon,1.5750000000000002,36
IND605601AAA,IND607106AAA,Carting,Night,2.0,29
IND605601AAA,IND636102AAA,FTL,Night,1.35,30
IND606003AAA,IND606105AAA,Carting,Night,1.6666666666666667,26
IND606003AAA,IND606105AAA,Carting,Morning,2.020833333333333,2
IND606105AAA,IND606201AAC,Carting,Night,1.4907407407407407,56
IND606105AAA,IND606201AAC,Carting,Morning,1.5357142857142856,18
IND606201AAC,IND605601AAA,Carting,Morning,1.6666666666666667,139
IND606801AAB,IND632006AAA,FTL,Night,2.0,39
IND606803AAA,IND606801AAB,FTL,Night,1.3276515151515151,16
IND607001AAA,IND608001AAA,FTL,Night,1.8666666666666667,22
IND607106AAA,IND607801AAA,Carting,Night,2.2,27
IND607801AAA,IND606003AAA,Carting,Night,2.142857142857143,43
IND608001AAA,IND609110AAA,FTL,Night,2.7333333333333334,7
IND608301AAA,IND639104AAB,FTL,Night,1.8441295546558707,96
IND609001AAA,IND614018AAA,FTL,Night,1.9821428571428572,36
IND609110AAA,IND609602AAA,FTL,Night,1.973684210526316,16
IND609602AAA,IND611001AAA,FTL,Night,3.0,2
IND609602AAA,IND611001AAA,FTL,Morning,3.111111111111111,9
IND610001AAA,IND605010AAB,FTL,Morning,2.0166666666666666,60
IND610001AAA,IND614715AAA,Carting,Morning,1.6666666666666667,51
IND611001AAA,IND610001AAA,FTL,Morning,2.1875,11
IND614018AAA,IND613104AAA,FTL,Night,1.7647058823529411,29
IND614602AAA,IND614804AAA,FTL,Night,1.5,16
IND614616AAA,IND630002AAA,FTL,Night,1.5151515151515151,29
IND614620AAA,IND630561AAA,Carting,Night,1.8333333333333333,154
IND614715AAA,IND614809AAA,Carting,Morning,1.8461538461538465,44
IND614715AAA,IND614809AAA,Carting,Afternoon,2.1944444444444446,6
IND614804AAA,IND614616AAA,FTL,Night,1.28,30
IND614809AAA,IND610001AAA,Carting,Morning,1.7638888888888888,68
IND614809AAA,IND610001AAA,Carting,Afternoon,1.5333333333333332,8
IND620020AAA,IND621112AAA,Carting,Night,2.0,26
IND620020AAA,IND621112AAA,Carting,Morning,1.75,24
IND621010AAA,IND621212AAA,FTL,Night,1.4691666666666667,32
IND621112AAA,IND620012AAA,Carting,Morning,6.458333333333333,1
IND621211AAA,IND621010AAA,FTL,Night,1.5892857142857144,4
IND621211AAA,IND621010AAA,FTL,Evening,1.4880952380952381,14
IND621212AAA,IND621704AAA,FTL,Night,1.7142857142857142,29
IND621306AAA,IND625106AAA,FTL,Night,1.1666666666666667,39
IND621704AAA,IND621802AAA,FTL,Night,1.1213235294117647,34
IND621802AAA,IND608301AAA,FTL,Night,2.555555555555556,10
IND621802AAA,IND621212AAA,FTL,Night,1.5833333333333335,6
IND622407AAA,IND622001AAA,FTL,Night,1.3846153846153846,28
IND623315AAB,IND614620AAA,Carting,Night,1.5,60
IND623407AAA,IND623315AAB,Carting,Night,1.081168831168831,30
IND623503AAA,IND623526AAA,FTL,Night,0.92,21
IND623526AAA,IND623704AAA,FTL,Night,1.0,32
IND623701AAA,IND623503AAA,FTL,Night,0.9852941176470589,12
IND623701AAA,IND623503AAA,FTL,Evening,1.153907496012759,2
IND623704AAA,IND626607AAB,FTL,Night,1.2153846153846155,14
IND624001AAA,IND624619AAA,FTL,Night,1.4090909090909092,20
IND624001AAA,IND624703AAA,FTL,Night,1.2857142857142858,4
IND624001AAA,IND625008AAA,FTL,Afternoon,1.4285714285714286,23
IND624101AAA,IND624202AAA,FTL,Night,0.7308049535603716,20
IND624202AAA,IND625218AAA,FTL,Night,1.5108695652173914,14
IND624601AAA,IND624001AAA,FTL,Night,4.714285714285714,6
IND624601AAA,IND624101AAA,FTL,Night,0.782768488385142,28
IND624619AAA,IND624601AAA,FTL,Night,1.25,17
IND624703AAA,IND624619AAA,FTL,Night,1.22,2
IND625008AAA,IND625516AAA,FTL,Evening,1.21025641025641,4
IND625008AAA,IND626123AAA,FTL,Afternoon,2.0,9
IND625008AAA,IND626123AAA,FTL,Evening,1.9722222222222223,42
IND625008AAA,IND685514AAA,FTL,Evening,1.3043478260869563,5
IND625106AAA,IND625008AAA,FTL,Morning,1.7453703703703702,26
IND625218AAA,IND624703AAA,FTL,Morning,2.064102564102564,4
IND625516AAA,IND685514AAA,FTL,Night,1.934782608695652,7
IND625531AAA,IND625516AAA,FTL,Night,1.2638888888888888,14
IND625532AAA,IND625531AAA,FTL,Night,1.391304347826087,11
IND625532AAA,IND685514AAA,FTL,Night,1.6091617933723197,4
IND626117AAA,IND626138AAA,FTL,Night,1.24,9
IND626123AAA,IND627756AAA,FTL,Night,1.5405405405405406,34
IND626138AAA,IND625008AAA,FTL,Night,1.292857142857143,48
IND626607AAB,IND625008AAA,FTL,Night,1.5568181818181817,2
IND626607AAB,IND625008AAA,FTL,Morning,1.4054054054054057,13
IND627005AAA,IND627117AAA,FTL,Evening,1.5894736842105264,22
IND627005AAA,IND627811AAA,FTL,Night,0.8285714285714286,9
IND627005AAA,IND627811AAA,FTL,Evening,0.9714285714285714,21
IND627005AAA,IND628801AAA,Carting,Night,1.3076923076923077,5
IND627005AAA,IND628801AAA,Carting,Evening,1.2222222222222223,80
IND627005AAA,IND629001AAA,FTL,Evening,2.0275,4
IND627117AAA,IND629001AAA,FTL,Night,1.825925925925926,22
IND627401AAA,IND627005AAA,FTL,Night,2.0185185185185186,26
IND627657AAA,IND628613AAA,Carting,Night,1.150375939849624,44
IND627756AAA,IND626117AAA,FTL,Night,1.7766798418972332,34
IND627811AAA,IND627401AAA,FTL,Night,1.5683229813664596,20
IND628204AAA,IND627657AAA,Carting,Night,1.1833333333333333,68
IND628613AAA,IND627005AAA,Carting,Night,1.3333333333333333,53
IND628801AAA,IND628204AAA,Carting,Night,1.5,34
IND629179AAA,IND627005AAA,FTL,Night,2.0930232558139537,43
IND630002AAA,IND622407AAA,FTL,Night,1.3484848484848484,28
IND630561AAA,IND623407AAA,Carting,Night,1.7142857142857142,30
IND630561AAA,IND623407AAA,Carting,Evening,1.8333333333333333,45
IND630561AAA,IND623701AAA,FTL,Night,1.4476923076923076,2
IND630561AAA,IND623701AAA,FTL,Evening,1.403985507246377,8
IND631003AAA,IND600056AAB,Carting,Night,1.9642857142857144,36
IND631102AAA,IND600056AAB,FTL,Night,1.660919540229885,36
IND631501AAA,IND600056AAB,Carting,Night,3.341269841269842,4
IND631501AAA,IND631003AAA,Carting,Night,2.142857142857143,30
IND632006AAA,IND562132AAA,FTL,Evening,1.6145833333333335,18
IND632006AAA,IND600056AAB,FTL,Morning,1.5912698412698414,52
IND632006AAA,IND600056AAB,FTL,Afternoon,1.816205533596838,4
IND632006AAA,IND600056AAB,FTL,Evening,1.5606617647058822,12
IND632006AAA,IND632301AAA,FTL,Afternoon,2.4,26
IND632006AAA,IND632301AAA,FTL,Evening,2.0505050505050506,2
IND632006AAA,IND632402AAA,FTL,Evening,2.9523809523809526,8
IND632006AAA,IND635802AAB,FTL,Night,1.0822510822510822,2
IND632006AAA,IND635802AAB,FTL,Evening,1.301948051948052,4
IND632301AAA,IND606803AAA,FTL,Night,2.1578947368421053,11
IND632301AAA,IND632006AAA,FTL,Night,5.319230769230769,2
IND632402AAA,IND631102AAA,FTL,Night,1.5217391304347827,16
IND635001AAA,IND562132AAA,FTL,Afternoon,1.4696029776674937,20
IND635001AAA,IND636705AAB,FTL,Night,1.284090909090909,12
IND635207AAA,IND635802AAB,Carting,Night,3.0,7
IND635601AAB,IND635207AAA,Carting,Night,2.6666666666666665,3
IND635601AAB,IND635802AAB,Carting,Night,2.9545454545454546,48
IND635802AAB,IND562132AAA,FTL,Night,1.6375000000000002,20
IND635802AAB,IND562132AAA,FTL,Morning,1.5588235294117647,21
IND635802AAB,IND635601AAB,Carting,Night,2.2777777777777777,50
IND636005AAA,IND636005AAC,Carting,Night,5.083333333333333,1
IND636005AAA,IND636016AAA,Carting,Night,1.85,4
IND636016AAA,IND636402AAA,Carting,Morning,1.198717948717949,6
IND636016AAA,IND637211AAA,Carting,Morning,1.4,75
IND636102AAA,IND605601AAA,FTL,Morning,1.2857142857142858,25
IND636352AAA,IND636705AAB,FTL,Morning,1.5903703703703704,4
IND636352AAA,IND636705AAB,FTL,Afternoon,1.6,1
IND636705AAB,IND562132AAA,FTL,Morning,1.4333333333333331,12
IND636705AAB,IND562132AAA,FTL,Afternoon,1.4818965517241378,18
IND636705AAB,IND635001AAA,FTL,Afternoon,1.181818181818182,11
IND637211AAA,IND636402AAA,Carting,Morning,1.3333333333333333,91
IND637301AAA,IND638001AAA,FTL,Morning,1.8529411764705879,10
IND637408AAA,IND637001AAA,FTL,Morning,1.619047619047619,19
IND638001AAA,IND638052AAA,FTL,Morning,2.1666666666666665,3
IND638401AAA,IND638452AAA,Carting,Night,1.1,27
IND638452AAA,IND638501AAB,Carting,Night,1.2,8
IND638501AAB,IND641062AAD,Carting,Night,1.3333333333333333,87
IND638657AAA,IND638701AAA,Carting,Night,1.5,59
IND638701AAA,IND641607AAA,Carting,Night,1.75,49
IND639001AAA,IND624001AAA,FTL,Morning,1.64,27
IND639104AAB,IND620012AAA,FTL,Morning,1.013685239491691,2
IND641001AAA,IND641062AAD,Carting,Night,1.7777777777777777,10
IND641006AAD,IND641062AAD,Carting,Morning,1.4,6
IND641006AAD,IND641062AAD,Carting,Afternoon,1.5,9
IND641008AAA,IND641001AAA,Carting,Night,2.0588235294117645,3
IND641008AAA,IND641011AAA,Carting,Night,2.333333333333333,1
IND641011AAA,IND641062AAD,Carting,Night,2.0,29
IND641062AAD,IND638401AAA,Carting,Evening,1.7142857142857142,61
IND641062AAD,IND641001AAA,Carting,Night,2.9166666666666665,10
IND641062AAD,IND641008AAA,Carting,Night,1.7370129870129871,8
IND641062AAD,IND641607AAA,FTL,Afternoon,1.641025641025641,18
IND641062AAD,IND641607AAA,FTL,Evening,1.2554945054945053,2
IND641062AAD,IND642001AAA,Carting,Evening,1.5,6
IND641062AAD,IND642126AAA,Carting,Evening,1.3333333333333333,118
IND641062AAD,IND643217AAA,Carting,Evening,2.127450980392157,12
IND641062AAD,IND643231AAA,Carting,Evening,1.7777777777777777,85
IND641607AAA,IND641062AAD,FTL,Morning,6.68,2
IND641607AAA,IND641062AAD,FTL,Afternoon,1.7727272727272727,36
IND641607AAA,IND641654AAA,Carting,Evening,2.0,22
IND641607AAA,IND641664AAA,Carting,Evening,1.7583333333333333,8
IND641654AAA,IND641664AAA,Carting,Night,1.5,31
IND641664AAA,IND638657AAA,Carting,Night,1.4365079365079365,60
IND642001AAA,IND641062AAD,Carting,Night,1.4,102
IND642001AAA,IND642126AAA,Carting,Night,1.4285714285714286,3
IND642126AAA,IND642001AAA,Carting,Night,1.3333333333333333,61
IND643001AAA,IND643212AAA,Carting,Night,2.5166666666666666,18
IND643212AAA,IND641062AAD,Carting,Night,3.0,21
IND643217AAA,IND643001AAA,Carting,Night,1.1266447368421053,20
IND643231AAA,IND643217AAA,Carting,Night,1.1071428571428572,11
IND670643AAA,IND673632AAA,Carting,Night,1.8,45
IND670645AAB,IND673592AAA,Carting,Night,2.4,17
IND670645AAB,IND673592AAA,Carting,Morning,2.9166666666666665,4
IND671315AAA,IND575004AAB,FTL,Night,8.01923076923077,2
IND671323AAD,IND000000ACO,FTL,Night,2.1607142857142856,2
IND673027AAB,IND673104AAA,Carting,Evening,1.0833333333333333,7
IND673027AAB,IND673305AAA,Carting,Afternoon,1.1454545454545455,4
IND673027AAB,IND673305AAA,Carting,Evening,1.1111111111111112,4
IND673104AAA,IND673506AAA,Carting,Night,1.6363636363636365,34
IND673121AAA,IND670645AAB,Carting,Night,2.2788461538461537,24
IND673305AAA,IND673104AAA,Carting,Night,1.2727272727272727,31
IND673506AAA,IND670643AAA,Carting,Night,1.4330357142857144,34
IND673573AAA,IND673592AAA,FTL,Night,1.678235294117647,24
IND673592AAA,IND562132AAA,FTL,Night,1.7567567567567568,119
IND673592AAA,IND670645AAB,Carting,Night,2.5,3
IND673592AAA,IND673121AAA,Carting,Night,2.0,22
IND673632AAA,IND673104AAA,Carting,Evening,1.1454545454545455,6
IND673632AAA,IND673305AAA,Carting,Evening,1.1,14
IND673632AAA,IND676306AAA,Carting,Evening,1.0714285714285714,8
IND673632AAA,IND683511AAA,FTL,Night,1.5857142857142859,36
IND676306AAA,IND676509AAA,Carting,Night,1.5416666666666665,6
IND676306AAA,IND676509AAA,Carting,Evening,1.7083333333333335,8
IND676509AAA,IND678583AAA,Carting,Night,1.1,3
IND676509AAA,IND679322AAA,Carting,Night,1.5227272727272727,6
IND678683AAA,IND000000ABD,FTL,Night,1.1851851851851851,26
IND679303AAA,IND679531AAA,Carting,Night,2.732142857142857,28
IND679322AAA,IND673639AAA,Carting,Night,1.87987012987013,4
IND679329AAA,IND673639AAA,Carting,Night,1.7181818181818183,6
IND679531AAA,IND680587AAA,Carting,Night,1.45,30
IND680012AAA,IND679303AAA,Carting,Night,1.3846153846153846,55
IND68004AAA,IND678683AAA,FTL,Night,2.1666666666666665,27
IND68004AAA,IND683511AAA,Carting,Night,1.8888888888888888,44
IND68004AAA,IND683511AAA,Carting,Morning,1.7142857142857142,5
IND680104AAA,IND679576AAA,FTL,Night,1.4705882352941178,20
IND680307AAA,IND680712AAA,Carting,Night,1.7032967032967032,14
IND680307AAA,IND683511AAA,Carting,Night,1.4444444444444444,10
IND680587AAA,IND68004AAA,Carting,Night,1.9545454545454544,38
IND680587AAA,IND683511AAA,Carting,Night,1.8333333333333333,29
IND680712AAA,IND683511AAA,Carting,Night,1.4852941176470589,36
IND683511AAA,IND000000ABA,Carting,Afternoon,1.2222222222222223,35
IND683511AAA,IND000000ABA,Carting,Evening,1.0833333333333335,8
IND683511AAA,IND000000ADM,Carting,Afternoon,1.6666666666666667,21
IND683511AAA,IND000000ADM,Carting,Evening,1.1428571428571428,9
IND683511AAA,IND562132AAA,FTL,Morning,1.3811965811965812,160
IND683511AAA,IND680012AAA,Carting,Afternoon,1.2312834224598932,50
IND683511AAA,IND680012AAA,Carting,Evening,1.1875,5
IND683511AAA,IND68004AAA,FTL,Afternoon,1.3333333333333333,27
IND683511AAA,IND680104AAA,FTL,Afternoon,1.3846153846153846,45
IND683511AAA,IND680104AAA,FTL,Evening,1.4482758620689655,3
IND683511AAA,IND686028AAB,FTL,Morning,1.5806451612903225,21
IND683565AAA,IND683511AAA,Carting,Night,1.7774725274725274,26
IND683572AAA,IND680307AAA,Carting,Night,1.3541666666666665,22
IND685514AAA,IND625008AAA,FTL,Night,1.4848484848484849,45
IND686028AAB,IND686632AAA,FTL,Afternoon,6.095238095238095,1
IND686028AAB,IND689101AAA,Carting,Afternoon,1.2222222222222223,3
IND686028AAB,IND689101AAA,Carting,Evening,1.3333333333333333,43
IND686507AAA,IND686513AAA,Carting,Night,2.333333333333333,15
IND686507AAA,IND686540AAA,Carting,Night,1.7305194805194803,2
IND686513AAA,IND686507AAA,Carting,Night,5.055555555555555,2
IND686513AAA,IND686540AAA,Carting,Night,2.2788461538461537,24
IND686540AAA,IND686028AAB,Carting,Night,1.9204545454545454,4
IND686632AAA,IND686141AAA,FTL,Night,2.5,1
IND688009AAA,IND686028AAB,Carting,Night,2.2291666666666665,44
IND688524AAA,IND683511AAA,FTL,Night,2.2,21
IND689101AAA,IND689650AAA,Carting,Night,1.3636363636363635,11
IND689101AAA,IND690548AAA,Carting,Night,1.4356060606060606,8
IND689503AAB,IND683511AAA,FTL,Night,2.0625,5
IND689645AAA,IND691551AAA,Carting,Night,1.1433333333333335,30
IND689650AAA,IND690548AAA,Carting,Night,1.75,12
IND690537AAA,IND689503AAB,FTL,Night,2.071428571428572,1
IND690548AAA,IND688009AAA,Carting,Night,1.2222222222222223,45
IND691001AAB,IND683511AAA,FTL,Afternoon,1.3078947368421052,56
IND691001AAB,IND683511AAA,FTL,Evening,1.5263157894736843,7
IND691001AAB,IND690573AAA,FTL,Evening,1.0810810810810811,1
IND691001AAB,IND691506AAA,Carting,Afternoon,1.2,3
IND691001AAB,IND691506AAA,Carting,Evening,1.4,59
IND691001AAB,IND695012AAA,FTL,Afternoon,1.2857142857142858,3
IND691305AAA,IND689645AAA,Carting,Night,2.333333333333333,45
IND691305AAA,IND691551AAA,Carting,Night,2.4,3
IND691506AAA,IND691305AAA,Carting,Night,1.5857142857142859,40
IND691551AAA,IND691001AAB,Carting,Night,1.9090909090909087,74
IND691574AAA,IND695614AAA,Carting,Night,1.5,42
IND695012AAA,IND691001AAB,FTL,Afternoon,1.2870588235294118,32
IND695012AAA,IND691001AAB,FTL,Evening,1.5862068965517242,3
IND695012AAA,IND695101AAB,Carting,Night,1.638528138528139,2
IND695012AAA,IND695101AAB,Carting,Evening,1.8787878787878787,2
IND695012AAB,IND695012AAA,Carting,Night,3.3,3
IND695101AAB,IND691574AAA,Carting,Night,1.2,39
IND695101AAB,IND695012AAA,Carting,Night,3.1052631578947367,3
IND695121AAA,IND695541AAA,Carting,Night,1.2857142857142858,3
IND695121AAA,IND695572AAB,Carting,Night,1.8333333333333333,23
IND695541AAA,IND695012AAA,Carting,Night,3.1333333333333333,1
IND695541AAA,IND695572AAB,Carting,Night,1.4523809523809523,2
IND695572AAB,IND000000AFJ,Carting,Night,1.6785714285714284,2
IND695572AAB,IND695541AAA,Carting,Night,1.19375,26
IND695582AAA,IND691574AAA,Carting,Evening,1.1333333333333333,4
IND695582AAA,IND695101AAB,Carting,Night,1.0916666666666668,8
IND695582AAA,IND695101AAB,Carting,Evening,1.2,30
IND695609AAA,IND695012AAA,Carting,Night,1.5454545454545454,9
IND695614AAA,IND695609AAA,Carting,Night,1.2894736842105263,4
IND700026AAC,IND700065AAA,Carting,Morning,2.0,1
IND700026AAC,IND700065AAA,Carting,Evening,1.6052631578947367,2
IND700026AAC,IND712311AAA,Carting,Night,2.5384615384615383,6
IND700026AAC,IND712311AAA,Carting,Morning,4.243478260869566,4
IND700028AAB,IND712311AAA,Carting,Night,3.5,13
IND700028AAB,IND712311AAA,Carting,Morning,5.125,5
IND700028AAB,IND712311AAA,Carting,Evening,23.63157894736842,1
IND700053AAA,IND700136AAB,Carting,Morning,2.3076923076923075,2
IND700053AAA,IND700144AAA,FTL,Night,3.4943100995732577,2
IND700053AAA,IND700144AAA,FTL,Evening,2.236842105263158,3
IND700053AAA,IND712311AAA,Carting,Morning,4.7875,14
IND700053AAA,IND712311AAA,Carting,Evening,2.25,3
IND700053AAA,IND743513AAA,Carting,Evening,3.035714285714286,12
IND700065AAA,IND700026AAC,Carting,Evening,2.0625,3
IND700065AAA,IND712311AAA,Carting,Night,2.75,16
IND700065AAA,IND712311AAA,Carting,Morning,3.5,18
IND700065AAA,IND712311AAA,Carting,Evening,2.3076923076923075,12
IND700065AAB,IND712310AAA,Carting,Afternoon,4.741758241758242,30
IND700088AAA,IND712311AAA,Carting,Afternoon,3.0555555555555554,14
IND700088AAA,IND712311AAA,Carting,Evening,3.25,11
IND700136AAB,IND712311AAA,Carting,Afternoon,4.428571428571429,3
IND700136AAG,IND712310AAA,Carting,Afternoon,4.666666666666667,47
IND700144AAA,IND743395AAA,FTL,Night,3.047619047619048,4
IND711303AAA,IND721134AAB,Carting,Night,1.0011520737327189,34
IND712103AAA,IND712124AAA,Carting,Morning,2.363636363636364,1
IND712103AAA,IND712310AAE,Carting,Night,2.4,43
IND712103AAA,IND712310AAE,Carting,Morning,2.4615384615384617,33
IND712124AAA,IND712103AAA,Carting,Night,3.0,34
IND712124AAA,IND712103AAA,Carting,Morning,2.888888888888889,12
IND712124AAA,IND712310AAE,Carting,Night,7.891025641025642,2
IND712124AAA,IND712310AAE,Carting,Morning,5.0,3
IND712310AAE,IND711303AAA,Carting,Evening,2.0,90
IND712310AAE,IND711409AAA,Carting,Night,1.1875,1
IND712310AAE,IND712103AAA,Carting,Night,3.636363636363636,3
IND712310AAE,IND712124AAA,Carting,Night,3.083333333333333,43
IND712310AAE,IND712124AAA,Carting,Morning,3.517857142857143,2
IND712310AAE,IND712124AAA,Carting,Evening,3.4226190476190474,14
IND712311AAA,IND000000ACB,FTL,Afternoon,1.6,656
IND712311AAA,IND421302AAG,FTL,Night,1.7647058823529411,223
IND712311AAA,IND421302AAG,FTL,Afternoon,1.8823529411764703,75
IND712311AAA,IND421302AAG,FTL,Evening,1.933333333333333,73
IND712311AAA,IND700026AAC,Carting,Night,2.75,33
IND712311AAA,IND700026AAC,Carting,Afternoon,2.225,28
IND712311AAA,IND700026AAC,Carting,Evening,2.0,24
IND712311AAA,IND700028AAB,Carting,Night,3.178571428571429,12
IND712311AAA,IND700028AAB,Carting,Afternoon,3.769230769230769,18
IND712311AAA,IND700028AAB,Carting,Evening,2.55,16
IND712311AAA,IND700053AAA,Carting,Night,2.8562091503267975,22
IND712311AAA,IND700053AAA,Carting,Afternoon,3.25,14
IND712311AAA,IND700053AAA,Carting,Evening,2.095238095238095,2
IND712311AAA,IND700065AAA,Carting,Night,2.96875,16
IND712311AAA,IND700065AAA,Carting,Afternoon,4.380952380952381,18
IND712311AAA,IND700065AAA,Carting,Evening,3.083333333333333,24
IND712311AAA,IND700088AAA,Carting,Night,3.0,13
IND712311AAA,IND700088AAA,Carting,Morning,3.611111111111111,11
IND712311AAA,IND700088AAA,Carting,Afternoon,2.825,24
IND712311AAA,IND700088AAA,Carting,Evening,2.7255639097744364,28
IND712311AAA,IND712310AAE,Carting,Evening,1.6666666666666667,1
IND712311AAA,IND712410AAC,FTL,Night,3.333333333333333,15
IND712311AAA,IND713103AAA,FTL,Afternoon,1.75,19
IND712311AAA,IND713145AAB,FTL,Evening,1.3416666666666668,12
IND712311AAA,IND713205AAB,FTL,Morning,1.6770833333333335,42
IND712311AAA,IND713205AAB,FTL,Afternoon,2.176470588235294,23
IND712311AAA,IND713205AAB,FTL,Evening,1.9444444444444444,7
IND712311AAA,IND721306AAA,FTL,Afternoon,1.875,59
IND712311AAA,IND721306AAA,FTL,Evening,1.9615384615384608,9
IND712311AAA,IND732103AAB,FTL,Night,2.535714285714286,36
IND712311AAA,IND742101AAC,FTL,Night,2.548611111111111,64
IND712311AAA,IND742102AAB,FTL,Night,2.892857142857143,16
IND712311AAA,IND742102AAB,FTL,Morning,2.5702380952380954,8
IND712311AAA,IND743235AAA,FTL,Evening,2.485294117647059,20
IND712311AAA,IND751002AAB,FTL,Night,1.6111111111111112,272
IND712311AAA,IND751002AAB,FTL,Afternoon,1.4444444444444444,17
IND712311AAA,IND751002AAB,FTL,Evening,1.5909090909090908,166
IND712311AAA,IND781018AAB,FTL,Night,2.3157894736842106,155
IND712311AAA,IND781018AAB,FTL,Afternoon,2.6666666666666665,24
IND712311AAA,IND781018AAB,FTL,Evening,2.3188405797101446,24
IND712311AAA,IND821115AAB,FTL,Night,1.4375,23
IND712311AAA,IND826004AAA,FTL,Night,1.411764705882353,76
IND712311AAA,IND834002AAB,FTL,Afternoon,1.5208333333333335,14
IND712311AAA,IND834002AAB,FTL,Evening,1.6111111111111112,155
IND712406AAA,IND712602AAA,FTL,Morning,2.3225806451612905,3
IND712406AAA,IND712612AAA,FTL,Morning,2.7894736842105265,2
IND712410AAC,IND712406AAA,FTL,Night,1.542857142857143,9
IND712410AAC,IND712406AAA,FTL,Morning,1.2195121951219512,1
IND712602AAA,IND712311AAA,FTL,Morning,5.206896551724138,1
IND712602AAA,IND722154AAA,FTL,Morning,3.230769230769231,3
IND712612AAA,IND722154AAA,FTL,Morning,1.6842105263157894,3
IND713103AAA,IND713205AAB,FTL,Night,1.8333333333333333,3
IND713103AAA,IND713205AAB,FTL,Evening,1.8823529411764703,9
IND713128AAB,IND731204AAB,FTL,Night,3.166666666666667,12
IND713128AAB,IND731204AAB,FTL,Morning,2.4444444444444446,1
IND713128AAB,IND731301AAA,FTL,Night,4.4393939393939394,4
IND713128AAB,IND731301AAA,FTL,Morning,3.1818181818181817,2
IND713130AAA,IND741123AAB,Carting,Night,2.1818181818181817,37
IND713130AAA,IND741123AAB,Carting,Evening,2.190909090909091,46
IND713130AAA,IND741126AAB,Carting,Night,4.0,3
IND713145AAB,IND741101AAB,FTL,Night,2.041501976284585,2
IND713145AAB,IND741316AAA,FTL,Night,1.591485507246377,2
IND713148AAA,IND713128AAB,FTL,Night,2.7905982905982905,32
IND713148AAA,IND713128AAB,FTL,Morning,3.2222222222222223,2
IND713205AAB,IND712311AAA,FTL,Night,1.7058823529411764,7
IND713205AAB,IND712311AAA,FTL,Afternoon,2.170278637770898,76
IND713205AAB,IND713148AAA,FTL,Night,4.444444444444445,3
IND713205AAB,IND713303AAA,FTL,Night,1.8492647058823528,10
IND713205AAB,IND722101AAA,Carting,Night,1.8,5
IND713205AAB,IND722101AAA,Carting,Evening,1.8,5
IND713205AAB,IND722101AAB,Carting,Night,10.095634095634095,2
IND713205AAB,IND722101AAC,Carting,Night,1.9,19
IND713205AAB,IND722101AAC,Carting,Evening,1.6,5
IND713205AAB,IND722122AAA,Carting,Night,1.619047619047619,6
IND713205AAB,IND722143AAB,FTL,Night,3.6399999999999997,8
IND713205AAB,IND722143AAB,FTL,Evening,2.9904347826086957,2
IND713205AAB,IND722202AAA,Carting,Night,2.4488636363636367,8
IND713205AAB,IND723130AAA,FTL,Night,1.4329501915708813,4
IND713205AAB,IND723130AAA,FTL,Evening,2.8842105263157896,4
IND713205AAB,IND723133AAA,FTL,Evening,1.4,3
IND713303AAA,IND713364AAB,FTL,Night,4.0,5
IND713303AAA,IND713364AAB,FTL,Morning,4.611111111111111,1
IND713364AAB,IND712311AAA,FTL,Night,1.7777777777777777,33
IND713364AAB,IND712311AAA,FTL,Morning,1.6875,19
IND721102AAA,IND712311AAA,FTL,Night,7.9,15
IND721102AAA,IND712311AAA,FTL,Afternoon,2.4166666666666665,4
IND721133AAA,IND721434AAB,FTL,Night,2.935483870967742,4
IND721134AAB,IND712310AAE,Carting,Night,1.55,4
IND721134AAB,IND721139AAC,Carting,Night,1.625,32
IND721139AAC,IND721602AAB,Carting,Night,1.075046904315197,12
IND721139AAC,IND721636AAB,Carting,Night,2.5,3
IND721212AAA,IND712310AAE,Carting,Night,2.0,79
IND721253AAC,IND721306AAA,FTL,Morning,2.263768115942029,28
IND721253AAC,IND721306AAA,FTL,Afternoon,2.64,3
IND721253AAC,IND721501AAC,FTL,Morning,1.8,3
IND721306AAA,IND721102AAA,FTL,Night,1.9444444444444444,4
IND721306AAA,IND721102AAA,FTL,Morning,5.222222222222222,1
IND721306AAA,IND721133AAA,FTL,Night,2.167763157894737,2
IND721306AAA,IND721253AAC,FTL,Night,2.0,3
IND721306AAA,IND721507AAA,FTL,Night,2.0869565217391304,26
IND721401AAA,IND721306AAA,FTL,Morning,1.7613636363636362,8
IND721434AAB,IND721401AAA,FTL,Night,2.4345238095238098,2
IND721434AAB,IND721401AAA,FTL,Morning,2.488095238095238,2
IND721501AAC,IND721253AAC,FTL,Morning,1.8376623376623373,18
